timestamp,frame,color,color_confidence,intensity,vote_red,vote_green,vote_blue,vote_other,det_confidence,x1,y1,x2,y2,tracking_id,pos3d_x,pos3d_y,pos3d_z,blink_is_blinking,blink_hz,blink_phase,target_color,target_blinking,target_match
1782947986.700,3,red,0.0120,0.9245,1.0000,0.0000,0.0000,0.0000,0.5083,560,305,596,342,-1,,,,,,unknown,red,True,False
1782947988.625,6,red,0.0123,0.9235,1.0000,0.0000,0.0000,0.0000,0.5190,560,306,596,342,-1,,,,,,unknown,red,True,False
1782947990.195,8,red,0.0120,0.9282,1.0000,0.0000,0.0000,0.0000,0.5101,560,305,596,342,-1,,,,,,unknown,red,True,False
1782947991.400,9,red,0.0120,0.9267,1.0000,0.0000,0.0000,0.0000,0.5062,560,305,596,342,3,,,,,,unknown,red,True,False
1782947993.435,12,red,0.0120,0.9319,1.0000,0.0000,0.0000,0.0000,0.5199,560,305,596,342,3,,,,,,unknown,red,True,False
1782947997.299,20,red,0.0120,0.9483,1.0000,0.0000,0.0000,0.0000,0.5134,560,305,596,342,3,,,,False,,on,red,True,False
1782947999.265,23,red,0.0240,0.9093,1.0000,0.0000,0.0000,0.0000,0.7186,580,387,612,417,-1,,,,,,unknown,red,True,False
1782948000.393,24,red,0.0221,0.8648,1.0000,0.0000,0.0000,0.0000,0.6445,588,450,622,478,-1,,,,,,unknown,red,True,False
1782948001.428,25,red,0.0237,0.8156,1.0000,0.0000,0.0000,0.0000,0.7471,579,506,615,540,-1,,,,,,unknown,red,True,False
1782948002.590,26,red,0.0147,0.8649,1.0000,0.0000,0.0000,0.0000,0.6505,570,538,607,571,-1,,,,,,unknown,red,True,False
1782948003.806,27,red,0.1633,0.8015,1.0000,0.0000,0.0000,0.0000,0.7309,565,426,599,456,-1,,,,True,0.890,on,red,True,True
1782948004.874,28,unknown,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6660,550,528,590,568,-1,,,,True,0.890,off,red,True,False
1782948006.886,31,unknown,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7622,534,663,589,711,-1,,,,True,0.890,off,red,True,False
1782948041.900,112,red,0.6154,0.8935,1.0000,0.0000,0.0000,0.0000,0.7980,544,642,609,698,-1,,,,,,unknown,red,True,False
1782948042.938,113,unknown,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7567,543,642,604,695,11,,,,,,unknown,red,True,False
1782948045.485,117,red,0.5455,0.9029,1.0000,0.0000,0.0000,0.0000,0.7096,511,637,570,690,11,,,,,,unknown,red,True,False
1782948046.705,118,red,0.5000,0.9184,1.0000,0.0000,0.0000,0.0000,0.8214,468,633,527,687,11,,,,,,unknown,red,True,False
1782948050.759,126,red,0.0301,0.9275,1.0000,0.0000,0.0000,0.0000,0.6526,766,610,812,649,-1,,,,,,unknown,red,True,False
1782948051.850,127,unknown,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7335,840,554,889,598,-1,,,,,,unknown,red,True,False
1782948057.163,138,unknown,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7675,553,692,617,742,-1,,,,False,,off,red,True,False
1782948058.643,140,red,0.4667,0.9302,1.0000,0.0000,0.0000,0.0000,0.8045,562,669,627,723,-1,,,,False,,on,red,True,False
1782948073.497,173,unknown,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7494,168,703,228,749,-1,,,,,,unknown,red,True,False
1782948074.569,174,red,0.0093,0.6893,1.0000,0.0000,0.0000,0.0000,0.7528,678,705,732,747,-1,419.3750,529.3929,244.0000,,,unknown,red,True,False
1782948076.040,176,unknown,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7943,618,672,676,718,-1,,,,,,unknown,red,True,False
1782948077.597,178,unknown,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7876,630,673,685,716,-1,12.0357,16.2143,8.0000,,,unknown,red,True,False
1782948079.136,180,unknown,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7850,539,645,598,698,-1,,,,False,,off,red,True,False
1782948080.262,181,unknown,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7696,414,650,468,695,-1,,,,False,,off,red,True,False
1782948081.750,183,red,0.0741,0.6696,1.0000,0.0000,0.0000,0.0000,0.7483,142,630,195,674,-1,,,,False,,on,red,True,False
1782948082.925,184,red,0.1975,0.7904,1.0000,0.0000,0.0000,0.0000,0.7458,558,638,605,676,-1,,,,True,0.940,on,red,True,True
1782948090.521,200,red,0.4643,0.8222,1.0000,0.0000,0.0000,0.0000,0.6754,543,497,585,534,-1,,,,,,unknown,red,True,False
1782948092.191,202,unknown,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6423,538,443,581,482,-1,,,,,,unknown,red,True,False
1782948095.834,209,red,0.0131,0.7429,1.0000,0.0000,0.0000,0.0000,0.7066,580,519,625,558,-1,,,,False,,on,red,True,False
1782948096.967,210,red,0.0159,0.7686,1.0000,0.0000,0.0000,0.0000,0.6708,566,526,608,562,26,,,,,,unknown,red,True,False
1782948098.544,212,red,0.2639,0.8058,1.0000,0.0000,0.0000,0.0000,0.8124,385,532,429,569,-1,,,,True,0.360,on,red,True,True
1782948099.736,213,red,0.2656,0.7931,1.0000,0.0000,0.0000,0.0000,0.6410,320,567,365,605,-1,,,,True,0.510,on,red,True,True
1782948100.804,214,red,0.0057,0.7598,1.0000,0.0000,0.0000,0.0000,0.6466,226,544,266,579,-1,,,,True,0.870,on,red,True,True
1782948101.962,215,red,0.0074,0.7007,1.0000,0.0000,0.0000,0.0000,0.7850,77,464,113,498,-1,,,,True,0.880,on,red,True,True
1782948103.137,216,unknown,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5990,160,491,192,522,-1,,,,True,0.880,off,red,True,False
1782948104.284,217,unknown,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7311,528,485,564,516,-1,,,,True,0.880,off,red,True,False
1782948105.504,218,unknown,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7936,512,486,548,520,32,,,,,,unknown,red,True,False
