timestamp,frame,color,color_confidence,intensity,vote_red,vote_green,vote_blue,vote_other,det_confidence,x1,y1,x2,y2,tracking_id,pos3d_x,pos3d_y,pos3d_z,blink_is_blinking,blink_hz,blink_phase,target_color,target_blinking,target_match
1783454504.005,22,red,0.1162,0.6776,1.0000,0.0000,0.0000,0.0000,0.9209,894,387,1002,488,-1,,,,,,unknown,red,False,False
1783454505.621,23,red,0.1602,0.6789,1.0000,0.0000,0.0000,0.0000,0.9089,698,409,815,522,2,,,,,,unknown,red,False,False
1783454507.024,24,red,0.3500,0.7995,1.0000,0.0000,0.0000,0.0000,0.9330,677,541,820,661,-1,,,,,,unknown,red,False,False
1783454508.433,25,red,0.4463,0.9485,1.0000,0.0000,0.0000,0.0000,0.9429,576,515,738,640,-1,,,,True,0.700,on,red,False,False
1783454509.989,26,red,0.4676,0.9015,1.0000,0.0000,0.0000,0.0000,0.9295,569,523,732,650,4,,,,,,unknown,red,False,False
1783454511.434,27,red,0.4569,0.9488,1.0000,0.0000,0.0000,0.0000,0.9317,525,538,689,675,4,124.2812,158.4911,97.0000,,,unknown,red,False,False
1783454512.943,28,red,0.4437,0.9478,1.0000,0.0000,0.0000,0.0000,0.9306,537,556,706,684,4,130.3438,164.5536,97.0000,,,unknown,red,False,False
1783454514.290,29,red,0.4111,0.9616,1.0000,0.0000,0.0000,0.0000,0.9230,564,553,730,680,4,134.3036,154.4286,92.0000,True,0.670,on,red,False,False
1783454515.764,30,red,0.3939,0.9598,1.0000,0.0000,0.0000,0.0000,0.9314,557,534,723,662,4,140.0000,156.6250,98.0000,True,0.690,on,red,False,False
1783454517.386,31,red,0.3935,0.9631,1.0000,0.0000,0.0000,0.0000,0.9368,569,562,734,688,4,,,,True,0.690,on,red,False,False
1783454518.852,32,red,0.3828,0.9593,1.0000,0.0000,0.0000,0.0000,0.6847,559,567,726,694,4,133.6875,161.9196,93.0000,True,0.670,on,red,False,False
1783454520.474,33,red,0.3392,0.9628,1.0000,0.0000,0.0000,0.0000,0.9448,574,565,739,691,4,138.0000,159.3571,92.0000,True,0.670,on,red,False,False
1783454521.965,34,red,0.3017,0.9635,1.0000,0.0000,0.0000,0.0000,0.9406,589,563,755,688,4,144.5714,158.1250,92.0000,True,0.640,on,red,False,False
1783454523.571,35,red,0.3158,0.9673,1.0000,0.0000,0.0000,0.0000,0.9314,577,568,745,694,4,141.5759,162.3348,93.0000,True,0.640,on,red,False,False
1783454525.196,36,red,0.4932,0.8610,1.0000,0.0000,0.0000,0.0000,0.9387,576,547,735,670,4,148.0580,162.6429,99.0000,True,0.650,on,red,False,False
1783454526.690,37,red,0.3156,0.7477,1.0000,0.0000,0.0000,0.0000,0.8489,690,420,821,537,4,256.3393,140.2500,132.0000,True,0.640,on,red,False,False
1783454528.318,38,red,0.2662,0.7237,1.0000,0.0000,0.0000,0.0000,0.9017,599,389,715,485,4,260.2723,152.1473,173.0000,True,0.650,on,red,False,False
1783454529.766,39,red,0.2850,0.7334,1.0000,0.0000,0.0000,0.0000,0.9057,595,389,699,474,4,,,,True,0.640,on,red,False,False
1783454531.556,40,red,0.2773,0.7352,1.0000,0.0000,0.0000,0.0000,0.9077,507,425,598,508,4,,,,True,0.650,on,red,False,False
1783454533.005,41,red,0.2701,0.7438,1.0000,0.0000,0.0000,0.0000,0.8877,513,420,608,500,4,,,,True,0.630,on,red,False,False
1783454534.438,42,red,0.2781,0.7406,1.0000,0.0000,0.0000,0.0000,0.8695,510,412,603,493,4,,,,True,0.630,on,red,False,False
1783454536.492,44,red,0.3053,0.7376,1.0000,0.0000,0.0000,0.0000,0.8783,536,412,629,492,4,,,,True,0.580,on,red,False,False
1783454538.049,45,red,0.2807,0.7379,1.0000,0.0000,0.0000,0.0000,0.8521,580,409,676,493,4,,,,True,0.590,on,red,False,False
1783454539.606,46,red,0.3042,0.7442,1.0000,0.0000,0.0000,0.0000,0.8589,495,393,591,469,4,,,,True,0.610,on,red,False,False
1783454541.037,47,red,0.2781,0.7209,1.0000,0.0000,0.0000,0.0000,0.8382,651,478,749,557,4,,,,True,0.610,on,red,False,False
1783454542.592,48,red,0.2861,0.7248,1.0000,0.0000,0.0000,0.0000,0.9084,577,424,671,503,4,,,,True,0.660,on,red,False,False
1783454544.174,49,red,0.3360,0.7647,1.0000,0.0000,0.0000,0.0000,0.9534,535,425,642,510,4,211.7679,179.3705,177.0000,True,0.660,on,red,False,False
1783454545.842,50,red,0.3575,0.7803,1.0000,0.0000,0.0000,0.0000,0.9048,466,464,584,556,4,143.6830,189.2411,157.0000,True,0.650,on,red,False,False
1783454547.502,51,red,0.3766,0.7817,1.0000,0.0000,0.0000,0.0000,0.9354,546,480,666,577,4,188.9643,190.2857,148.0000,True,0.640,on,red,False,False
1783454548.925,52,red,0.3990,0.7860,1.0000,0.0000,0.0000,0.0000,0.9127,566,511,682,615,4,203.5714,216.2946,150.0000,True,0.620,on,red,False,False
1783454550.531,53,red,0.3571,0.7810,1.0000,0.0000,0.0000,0.0000,0.9172,579,534,695,637,4,,,,True,0.630,on,red,False,False
1783454552.124,54,red,0.2020,0.7097,1.0000,0.0000,0.0000,0.0000,0.8307,790,657,883,754,-1,,,,,,unknown,red,False,False
