timestamp,frame,color,color_confidence,intensity,vote_red,vote_green,vote_blue,vote_other,det_confidence,x1,y1,x2,y2,tracking_id,pos3d_x,pos3d_y,pos3d_z,blink_is_blinking,blink_hz,blink_phase,target_color,target_blinking,target_match
1782949497.884,176,blue,0.0310,0.8915,0.0000,0.0000,0.9836,0.0164,0.8121,421,675,469,716,-1,,,,True,0.560,on,blue,False,False
1782949498.985,177,blue,0.4103,0.9347,0.0000,0.0000,0.9792,0.0208,0.8336,494,683,541,720,19,,,,,,unknown,blue,False,False
1782949500.049,178,blue,0.0326,0.8596,0.0000,0.0000,1.0000,0.0000,0.8149,518,677,564,717,-1,,,,True,0.650,on,blue,False,False
1782949501.224,179,blue,0.0325,0.8673,0.0000,0.0000,1.0000,0.0000,0.7836,564,683,609,722,-1,,,,True,0.660,on,blue,False,False
1782949501.902,179,blue,0.4872,0.8673,0.0000,0.0000,1.0000,0.0000,0.6408,565,684,610,722,-1,,,,True,0.660,on,blue,False,False
1782949509.250,194,blue,0.0249,0.8589,0.0000,0.0000,1.0000,0.0000,0.8137,809,559,857,600,-1,,,,False,,on,blue,False,True
1782949510.455,195,blue,0.2051,0.8330,0.0000,0.0000,1.0000,0.0000,0.5741,648,672,693,711,-1,,,,,,unknown,blue,False,False
1782949515.545,205,blue,0.2500,0.8000,0.0000,0.0000,1.0000,0.0000,0.5973,649,672,694,710,-1,14.1027,18.1205,9.0000,False,,on,blue,False,True
1782949517.330,208,blue,0.0283,0.8772,0.0000,0.0000,1.0000,0.0000,0.5040,595,674,646,717,-1,,,,False,,on,blue,False,True
1782949518.492,209,blue,0.3636,0.8602,0.0000,0.0000,1.0000,0.0000,0.8249,628,654,677,694,26,,,,,,unknown,blue,False,False
1782949520.058,211,blue,0.3571,0.8846,0.0000,0.0000,0.9455,0.0545,0.8544,578,681,623,720,26,,,,,,unknown,blue,False,False
1782949522.007,214,blue,0.0301,0.8525,0.0000,0.0000,1.0000,0.0000,0.8519,579,658,621,696,-1,,,,False,,on,blue,False,True
1782949525.161,220,blue,0.3571,0.8490,0.0000,0.0000,1.0000,0.0000,0.5125,575,625,617,663,-1,,,,False,,on,blue,False,True
1782949545.323,266,blue,0.0279,0.8650,0.0000,0.0000,1.0000,0.0000,0.5785,478,598,521,638,-1,,,,,,unknown,blue,False,False
1782949546.923,268,blue,0.5584,0.8861,0.0000,0.0000,0.9070,0.0930,0.5938,488,595,528,634,-1,,,,,,unknown,blue,False,False
1782949548.036,269,blue,0.3981,0.8819,0.0000,0.0000,0.9070,0.0930,0.6616,482,600,522,638,30,,,,,,unknown,blue,False,False
1782949549.158,270,blue,0.0294,0.8750,0.0000,0.0000,1.0000,0.0000,0.5433,482,597,525,635,30,,,,,,unknown,blue,False,False
1782949550.329,271,blue,0.0245,0.9013,0.0000,0.0000,1.0000,0.0000,0.5939,479,583,523,622,30,,,,,,unknown,blue,False,False
1782949551.505,272,blue,0.4259,0.8880,0.0000,0.0000,0.9565,0.0435,0.6281,476,577,519,616,30,,,,,,unknown,blue,False,False
1782949552.608,273,blue,0.0217,0.8775,0.0000,0.0000,0.9535,0.0465,0.7753,478,572,524,615,30,,,,True,0.870,on,blue,False,False
1782949553.915,274,blue,0.0227,0.8783,0.0000,0.0000,1.0000,0.0000,0.7252,484,567,529,613,30,,,,True,0.880,on,blue,False,False
1782949555.817,277,blue,0.4875,0.8893,0.0000,0.0000,0.7949,0.2051,0.6186,479,591,520,625,-1,,,,,,unknown,blue,False,False
1782949557.048,278,blue,0.5952,0.8870,0.0000,0.0000,0.9600,0.0400,0.6285,482,582,526,622,30,,,,True,0.600,on,blue,False,False
1782949558.138,279,blue,0.0267,0.9083,0.0000,0.0000,0.9375,0.0625,0.7568,426,594,471,634,-1,,,,,,unknown,blue,False,False
1782949559.191,280,blue,0.0298,0.9000,0.0000,0.0000,1.0000,0.0000,0.7329,388,571,430,607,-1,,,,,,unknown,blue,False,False
1782949560.409,281,blue,0.0296,0.8724,0.0000,0.0000,0.8913,0.1087,0.7242,436,544,478,581,-1,,,,True,0.950,on,blue,False,False
1782949561.544,282,blue,0.4321,0.9184,0.0000,0.0000,0.8857,0.1143,0.6278,439,645,479,680,-1,,,,True,0.900,on,blue,False,False
1782949562.741,283,blue,0.0278,0.8787,0.0000,0.0000,0.9189,0.0811,0.7887,444,464,482,499,35,,,,,,unknown,blue,False,False
1782949564.022,284,blue,0.3939,0.8683,0.0000,0.0000,0.8974,0.1026,0.7592,451,440,487,472,35,,,,,,unknown,blue,False,False
1782949565.276,285,blue,0.0271,0.8847,0.0000,0.0000,1.0000,0.0000,0.6549,492,446,530,481,35,,,,,,unknown,blue,False,False
1782949566.368,286,blue,0.4643,0.8594,0.0000,0.0000,0.8077,0.1923,0.6363,503,399,534,428,-1,,,,True,0.320,on,blue,False,False
1782949567.580,287,blue,0.4286,0.9111,0.0000,0.0000,0.9167,0.0833,0.6883,491,359,523,389,-1,,,,True,0.330,on,blue,False,False
1782949568.849,288,blue,0.3750,0.8984,0.0000,0.0000,0.8667,0.1333,0.5547,499,399,532,429,35,,,,True,0.410,on,blue,False,False
1782949569.993,289,blue,0.5000,0.9053,0.0000,0.0000,0.8571,0.1429,0.6085,494,416,527,447,-1,,,,,,unknown,blue,False,False
1782949571.248,290,blue,0.0358,0.8546,0.0000,0.0000,0.9556,0.0444,0.7021,493,424,530,458,38,,,,,,unknown,blue,False,False
1782949572.411,291,blue,0.0317,0.8709,0.0000,0.0000,1.0000,0.0000,0.6474,493,419,530,454,38,,,,,,unknown,blue,False,False
1782949573.527,292,blue,0.4603,0.8930,0.0000,0.0000,0.8621,0.1379,0.7276,493,408,527,439,38,,,,,,unknown,blue,False,False
1782949574.831,293,blue,0.5455,0.8580,0.0000,0.0000,0.9762,0.0238,0.6673,487,421,522,452,38,,,,,,unknown,blue,False,False
1782949576.101,294,blue,0.0393,0.8711,0.0000,0.0000,1.0000,0.0000,0.7525,477,431,512,463,38,,,,True,0.830,on,blue,False,False
1782949577.346,295,blue,0.3906,0.8944,0.0000,0.0000,0.8400,0.1600,0.6246,468,426,503,459,38,,,,True,0.820,on,blue,False,False
1782949578.672,296,blue,0.3535,0.8891,0.0000,0.0000,1.0000,0.0000,0.6189,474,419,508,450,38,,,,True,0.820,on,blue,False,False
1782949579.770,297,blue,0.0286,0.8951,0.0000,0.0000,1.0000,0.0000,0.7452,508,414,543,445,-1,,,,,,unknown,blue,False,False
1782949581.007,298,blue,0.4416,0.8517,0.0000,0.0000,0.9706,0.0294,0.6814,572,442,604,473,-1,,,,,,unknown,blue,False,False
1782949600.941,343,blue,0.0181,0.8575,0.0000,0.0000,1.0000,0.0000,0.7760,509,486,548,520,-1,,,,,,unknown,blue,False,False
1782949601.975,344,blue,0.0226,0.8664,0.0000,0.0000,1.0000,0.0000,0.7314,533,465,572,499,-1,,,,,,unknown,blue,False,False
1782949603.156,345,blue,0.0312,0.8859,0.0000,0.0000,1.0000,0.0000,0.7435,540,431,571,461,-1,,,,,,unknown,blue,False,False
1782949604.254,346,blue,0.0300,0.8609,0.0000,0.0000,1.0000,0.0000,0.5117,529,389,560,417,-1,,,,,,unknown,blue,False,False
